Category,Headline,SubHeading
Motorsport,VM-bronzevinder ramt af coronavirus,Den danske speedwayprofil Leon Madsen er blevet konstateret smittet med coronavirus
Motorsport,Danske speedwaykørere tager bronze ved par-VM,"En dårlig bane førte til, at par-VM i speedway lørdag blev afsluttet før tid. Danmark tog bronzemedaljer"
Motorsport,Dårligt vejr aflyser første dag ved par-VM i speedway,"Leon Madsen og resten af det danske hold skulle have startet par-VM fredag, men dårligt vejr kom i vejen"
Motorsport,Stærk dansk trio går efter guldet ved par-VM i speedway,Danmark og seks andre lande kører fredag og lørdag par-VM i speedway. Landstræner øjner gode danske chancer
Motorsport,Dansk speedwaykører er smittet med coronavirus,Speedwaykøreren Niels-Kristian Iversen er testet positiv for covid-19. Det oplyser han på Twitter
Motorsport,Dansk speedway-stjerne kørt over af konkurrent,"Niels-Kristian Iversen kørte rundt om sig selv og blev torpederet af Tai Woffinden, der også kom til skade"
Motorsport,Dansk mester får wildcard til VM-serien i speedway,"DM-guldvinder Anders Thomsen har fået et wildcard til næste sæsons VM-serie i speedway, oplyser arrangør"
Motorsport,Bartosz Zmarzlik kører fra alt og alle og genvinder VM,Efter fornem kørsel er Bartosz Zmarzlik igen verdensmester i speedway. Det er anden gang i karrieren
Motorsport,Leon Madsen glipper finaleplads i polsk VM-løb,"Leon Madsen sluttede sidst i sin semifinale, da der fredag blev kørt VM-grandprix i speedway i polske Torun"
Motorsport,Uhørt præstation af 16-årig talent: - Det er så vildt,Marcus Birkemose er et af de ypperste danske talenter i speedway. Onsdag vandt han bronze ved DM
Motorsport,Anders Thomsen vinder individuelt DM-guld i speedway,Anders Thomsen vandt DM-guld i speedway onsdag aften. Nicolai Klindt og Marcus Birkemose tog sølv og bronze
