Category,Headline,SubHeading
Ishockey,Bjorkstrand scorer i vild NHL-kamp med 17 mål,"I en målrig NHL-kamp fik Oliver Bjorkstrand scoret en enkelt gang for Seattle Kraken, som vandt efter overtid"
Ishockey,Dansk NHL-stjerne skal opereres og kan være ude længe,Nikolaj Ehlers har siddet ude med en skade siden midten af oktober. Nu skal han opereres for sportsbrok
Ishockey,Herning vinder topopgør og stryger alene i spidsen,Hernings Blue Fox slog Aalborg Pirates og er alene i spidsen for Metal Ligaen i ishockey
Ishockey,Højt brag aflyser svensk ishockeykamp,"Kampen mellem Kristianstad og Tingsryd kunne ikke genoptages, efter at der lød højt brag i hallen"
Ishockey,Odense slutter mareridtsstime mod Aalborg,Efter 17 nederlag i træk til Aalborg Pirates vandt Odense Bulldogs tirsdag over nordjyderne i Metal Ligaen
Ishockey,Ishockeyprofil vender hjem til Danmark,Efter kun otte optrædener for italienske Pustertal vender Morten Jensen tilbage til Rungsted Seier Capital
Ishockey,Veteran stopper på landsholdet efter 206 kampe,Julian Jakobsen har spillet sin sidste kamp for det danske ishockeylandshold efter flere års tro tjeneste
Ishockey,Vild rekord: Har spillet 989 kampe i træk,"Phil Kessel kan allerede onsdag morgen dansk tid slå rekorden, som han tirsdag morgen tangerede"
Ishockey,Sønderjyske dukker bundprop,Efter en skarp anden periode slog Sønderjyske på egen is bundproppen Rødovre med 5-2
Ishockey,Lars Eller med hovedrolle i vildt comeback,Med fire mål i en enkelt periode slog Washington Capitals Los Angeles Kings 4-3. Eller spillede en hovedrolle
Ishockey,Hjælpeløse Rødovre falder sammen på egen is,Rødovre lukkede hele ni mål ind på hjemmebane mod Odense og synes fortabt i bunden af ishockeyligaen
Ishockey,Dansk profil alvorligt skadet,Nicklas Jensen står foran en længere pause på grund af en alvorlig skade
Ishockey,Landsholdsspiller hentet hjem fra udlandet,Mathias From skifter Västerås ud med Herning Blue Fox. Den tidligere VM-spillers aftale løber sæsonen ud
Ishockey,Aalborg nærmer sig toppen efter overtidssejr,De regerende mestre kæmpede sig til to point mod Esbjerg og puster nu førende Sønderjyske i nakken
Ishockey,Herning sænker isligaens tophold,"Fire gange bankede Herning pucken i mål i tredje periode, da førerholdet fra Sønderjyske blev slået 4-1"
Ishockey,Svensk sølvvinder slukker Aalborgs CL-drøm,Gæsterne viste både effektivitet og kynisme
Ishockey,Rungsted-nedtur fuldender toptrios dårlige midtuge,Ligesom flere andre tophold kom Rungsted dårligt ud af midtugerunden. På hjemmeis vandt Frederikshavn 3-1
Ishockey,Herlev kværner topholdet Sønderjyske i vild afslutning,"Herlev var nede med 1-3, men fire mål i tredje periode sørgede for en overraskende sejr over Sønderjyske"
Ishockey,Esbjerg henter sæsonens første sejr,På en stærk første periode hentede Esbjerg en hårdt tiltrængt sejr hjemme over Odense
Ishockey,Afgørelse i protestsag modtages med skuffelse i Rungsted,"Rungsted har mulighed for at anke afgørelsen, men det kommer de ikke til, lyder det fra klubbens direktør"
Ishockey,"Ligaen erkender brøler, men fastholder fejlresultat","Rungsted scorede på straffeslag og burde være tilkendt sejren, men nederlaget til Odense står ved magt"
Ishockey,Føler sig snydt for sejren - har nu nedlagt protest,"Rungsted mener, at dommerne begik en fejl i straffeslagskonkurrencen mod Odense. En afgørelse på protesten vil blive truffet snart, oplyser ligaen"
Ishockey,Ligatopscorer vendte tysk eventyr ryggen,"Det var Felix Scheel selv, der bad om at få ophævet sin kontrakt i tysk ishockey efter problemer med erhvervelsen af et tysk pas"
Ishockey,Aalborg taber CL-kamp klart efter elendig start,Aalborg Pirates led fredag aften et 2-6-nederlag på hjemmebane i Champions League mod tjekkiske Sparta Prag
Ishockey,Aalborg kommer ned på isen igen i Champions League,"Aalborgs ishockeyherrer kunne ikke følge op med endnu en sejr i Champions League, da holdet mødte Jukurit"
Ishockey,Aalborg leverer stor overraskelse i Champions League,Med en 3-2 udesejr over Sparta Prag fik det danske mesterhold en perfekt start på Europas største klubturnering
Ishockey,"Dansk kaptajn ""skal hjem og tænke lidt"" over fremtiden efter VM-nedtur","Det kan meget vel være, at VM-nederlaget til Tyskland var Josefine Jakobsens sidste optræden i landsholdsdragten"
Ishockey,Knuste danskere efter VM-nedtur: - Det er forfærdeligt,En tysk scoring i sidste sekund sendte de danske ishockeykvinder ud af sportens fineste selskab
Ishockey,Danmark misser historisk VM-kvartfinale i sidste sekund,"Nederlaget til Tyskland betyder samtidig, at de danske ishockeykvinder rykker ud af A-gruppen"
Ishockey,"Her er scenarierne før ""altafgørende"" dansk VM-kamp","Der er meget på spil, når Danmark spiller den sidste VM-gruppekamp. Danskerne er dog klar til at give den alt, hvad de har"
Ishockey,Stor svensk VM-hjælp til Danmark,Med en svensk straffeslagssejr over Ungarn er vejen til en dansk VM-kvartfinaleplads blevet lidt kortere
Ishockey,Danske kvinder vinder skæbnekamp og lever ved VM,Efter en vigtig 1-0-sejr over Ungarn er Danmarks ishockeykvinder tæt på undgå nedrykning
Ishockey,Danske kvinder taber anden VM-kamp på egen is,Trods en god start og en åbningsscoring endte det med dansk nederlag til Tjekkiet i VM-kampen i Frederikshavn
Ishockey,Nederlag slår ingen skår i dansk VM-optimisme,"De danske ishockeykvinder ser stadig store muligheder ved VM, selv om premieren mod Sverige endte i nedtur"
Ishockey,"Hænderne kørte rundt i ansigtet, mens datteren forsvarede sit mål","Det var ikke alt, der virkede ved den danske VM-premiere på egen is, men landsholdet stod tilbage med en oplevelse ud over det forventede"
Ishockey,"- Intensiteten var der ikke, siger skuffet dansk profil","Da de danske ishockeykvinder kom ud på isen, havde de glemt at tage intensiteten med"
Ishockey,Danmark taber VM-premiere trods drømmestart,En tidlig føring hjalp ikke Danmark til point mod Sverige i den første kamp ved VM på hjemmebane
Ishockey,Dansk profil vil i kvartfinalen ved VM på hjemmebane,Josefine Persson og de øvrige danske VM-spillere har haft en intens sommer med forberedelse til A-VM
Ishockey,Ny træner ser stort potentiale i danske ishockeykvinder,Bedre træning skal løfte det danske kvindelandshold til nye højder. Ny landstræner ser store muligheder
Ishockey,"Han er stadig meget medtaget, men det var det hele værd","Ishockeyspilleren Nichlas Hardt hamrede nærmest ind i en identitetskrise, da smerter betød, han måtte sige stop og give slip på karrieren"
Ishockey,Ligatopscorer skifter til Tyskland,"Felix Scheel, der er en del af det danske ishockeylandshold, fortsætter karrieren i tyske Iserlohn Roosters"
Ishockey,Odense henter svensk målkonge,"Jesper Thörnberg, der er tidligere topscorer i Metal Ligaen, spiller for Odense Bulldogs i den kommende sæson"
Ishockey,Dansk NHL-stjerne skifter klub,Ishockeyprofil Oliver Bjorkstrand skifter til Seattle Kraken efter syv år hos Columbus Blue Jackets
Ishockey,Svensker skal føre Frederikshavn til succes på isen,Per Hånberg bliver ny træner for Frederikshavn White Hawks. Han tager ung assistenttræner med sig
Ishockey,Dansk stjerne skifter til svensk ishockey,"Den tidligere NHL-spiller Mikkel Bødker fortsætter karrieren hos svenske HV71, der er oprykker i SHL"
Ishockey,Colorado Avalanche vinder første mesterskab i 21 år,Med en 2-1-sejr over Tampa Bay Lightning har Colorado Avalanche vundet sin første Stanley Cup siden 2001
Ishockey,Colorados gulddrømme lagt på is,"Colorado Avalanche kunne have afgjort mesterskabet natten til lørdag, men Tampa tog en 3-2-sejr i femte kamp"
Ishockey,Tidligere landsholdsstjerne bliver træner,Nichlas Hardt bliver træner for Gentofte Stars i den næstbedste række. Jesper Duus gør ham selskab i boksen
Ishockey,Tæt på første mesterskab i 21 år,Med en sejr i forlænget spilletid fører Colorado Avalanche finaleserien i NHL og kan vinde Stanley Cup fredag
Ishockey,Fornyet spænding i Stanley Cup,Med en sejr over Colorado Avalanche har Tampa Bay Lightning halveret førstnævntes føring i Stanley Cuppen
Ishockey,Stopper i unionen for at blive VM-direktør,"Ulrik Larsen, der har været direktør i Danmarks Ishockey Union siden 2015, skal stå i spidsen for VM-værtskab"
Ishockey,Dansk stjerne vender hjem,Efter mange år i udlandet vender Philip Larsen hjem til dansk ishockey for at spille for Esbjerg Energy
Ishockey,Lønloftet øges i Metal Ligaen for første gang i 13 år,De danske ishockeyklubber må fremover have spillerlønninger for seks millioner kroner om året
Ishockey VM,38-årig kaptajn nåede at komme med i eksklusiv klub,Med søndagens VM-guld blev Valtteri Filppula den første finne til at komme med i ishockeyens Triple Gold Club
Ishockey VM,Finsk guldhelt: - Det tør man ikke engang drømme om,Finlands ishockeyherrer kunne søndag aften kalde sig verdensmestre i ishockey efter en sejr over Canada
Ishockey,Finland vinder VM efter stort drama,"Canada leverede et vildt comeback i den ordinære spilletid, men Finland endte med at vinde guld alligevel"
Ishockey VM,Sikrer VM-bronze efter vildt comeback,Efter en helt suveræn tredje periode af Tjekkiet vandt tjekkerne søndag VM-bronze med en 8-4-sejr over USA
Ishockey VM,Ekspert slikker sig om munden: - Det kan ikke blive meget større,"Der er lagt op til et brag af en VM-finale, når værterne fra Finland krydser klinger med mægtige Canada"
Ishockey,De forsvarende verdensmestre er finaleklar efter storsejr,"Canada er efter en 6-1-sejr over Tjekkiet klar til VM-finalen, hvor de møder værterne fra Finland"
Ishockey VM,Finland er i VM-finalen,Værtsnationen Finland er i finalen efter en sejr i en yderst underholdende kamp mod USA
Ishockey VM,Stjerne imponerer ekspert: - Det er yderst sjældent på det her niveau,"Amerikanske Seth Jones har spillet næsten 3,5 timers ishockey under VM-slutrunden. Det imponerer TV 2 SPORTs ishockeyekspert Frederik Åkesson"
Ishockey VM,Sverige kollapsede: - Nu kommer dette klip til at køre igen og igen,"Undervejs i Sveriges 3-4-nederlag til Canada brændte Lucas Wallmark en af de chancer, der bare skal sættes ind, hvis man vil i VM-semifinalen"
Ishockey VM,- Ikke mange kan klare det uden at rive hovederne af hinanden,Morten Madsen er efter 15 VM-slutrunder færdig med ishockey. Her inviterer han ind bag kulissen i de mange slutrunder med Danmarks landshold
Ishockey VM,- Det er et mørkt kapitel i Sveriges historie,Canadas vilde 4-3-comeback mod Sverige i VM-kvartfinalen er svært at sluge for den stolte ishockeynation
Ishockey VM,"Canada besejrer Sverige efter ""sindssygt comeback""","De forsvarende verdensmestre fra Canada var næsten færdige ved VM mod Sverige, men et vildt comeback sender canadierne i semifinalerne"
Ishockey VM,Dansk VM-helt stopper på landsholdet,VM i Finland blev et farvel til landsholdet for Sebastian Dahm. Det fortæller han til TV 2 SPORT
Ishockey VM,Danske stjerner rørt over Frans Nielsens afsked,"Peter Regin og Nikolaj Ehlers måtte suge ekstra luft i maven, før de to danskere kunne sætte ord på Frans Nielsens betydning for dem"
Ishockey VM,Dansk profil smadrede glas i vrede,"Markus Lauridsen lod følelserne få frit løb, og det betalte en glasrude prisen for"
Ishockey VM,"Frans Nielsen i tårer, da han så holdkammeraternes hyldest","En række af de danske ishockeyspillere har sendt deres hyldest til Frans Nielsen, hvilket fik tårerne til at trille hos landsholdslegenden"
Ishockey VM,"- Det er skuffende at stå her, siger frustreret dansk profil","Danmark tabte stort i skæbnekampen mod Slovakiet, hvilket sender ishockeyherrerne ud af VM"
Ishockey VM,Danmark ydmyget - færdige ved VM,Danmark er ude af VM efter et stort nederlag til Slovakiet i den syvende og sidste gruppekamp
Ishockey VM,Dansk VM-debutant har brækket hånden før skæbnekamp,"Danmark rykker rundt i opstillingen før den afgørende kamp mod Slovakiet, da Felix Scheel har brækket hånden"
Ishockey VM,Danske stjerner nægtede at sidde over mod Canada,"Flere af de store danske profiler fik tilbuddet om at sidde over i VM-kampen mod Canada, men nægtede"
Ishockey VM,Ser svagheder hos offensive slovakker,"Slovakiet har et ungt hold, og det kniber med at få stablet en skudsikker defensiv på benene"
Ishockey VM,"Dansk sensation kan blive et ""mareridt"" for Sverige",Danmarks sensation mod Canada kan få store konsekvenser sammensætningen af de kommende kvartfinaler - til stor fortrydelse i Sverige
Ishockey VM,Canada lægger sig fladt ned efter sensationelt nederlag,"Danmark viste fightervilje og desperation, som Canadas landstræner kalder det, i tredje periode, og det skal Canada også gøre fremover"
Ishockey VM,Canadiers usympatiske handling ?er til at blive sindssyg af?,"Danske Oliver Larsen blev ramt af en slem tackling fra en af de canadiske stjernespillere, da Danmark skabte VM-sensationen"
Ishockey VM,"Dansk landstræner revser ""halvarrogante"" canadiere","Den danske landstræner, Heinz Ehlers, var ikke imponeret over canadiernes attitude, da Danmark sensationelt slog Canada ved VM i ishockey"
Ishockey VM,"- Det er fantastisk for dansk ishockey, siger profil","Det var selvsagt glade danske landsholdsspillere, der blev historiske, da Danmark slog Canada for første gang i historien ved VM i ishockey"
Ishockey VM,Danmark vinder sensationelt over Canada,Danmark er nu bare ét point fra en plads i kvartfinalen ved VM inden den sidste kamp i gruppespillet
Ishockey VM,Danmark vil være irriterende mod ?nonchalante? stjerner,"De danske spillere håber, at Canada vil undervurdere Danmark, når de to nationer støder sammen i aften. Det kan give muligheder, mener danskerne"
Ishockey VM,"Møde med bestemt spiller fortæller Frans Nielsen, at det er på tide at stoppe","I slutningen af 00'erne spillede Frans Nielsen sammen med Mike Sillinger. Mandag står han over for Sillingers søn, når Danmark møder Canada ved VM"
Ishockey VM,"- Det er nok til deres fordel, siger dansker før VM-skæbnekamp","Danmark skal spille kampe to dage i træk, mens Slovakiet får to fridage frem mod det afgørende møde, som sender et af holdene i kvartfinalerne"
Ishockey VM,"- En katastrofe, siger landstræner om VM-program","Sveriges landstræner er utilfreds med, at spillerne flere gange skal på isen to dage i træk"
Ishockey VM,Sikrer størst tænkelige drama mod Danmark,"Slovakiets 3-1-sejr mod Italien har sørget for, at der er maksimal spænding, når Slovakiet og Danmark møder hinanden i sidste spillerunde i gruppe A"
Ishockey VM,Ændringer havde den ønskede effekt i vital dansk VM-sejr,"Landstræner Heinz Ehlers havde rystet posen til opgøret mod Frankrig, og det var et valg, som spiller og træner var tilfredse med efter 3-0-sejren"
Ishockey VM,Ond stemning i topbrag i Danmarks pulje,I en fremragende kulisse bragede Canada og Schweiz sammen i et af VM-slutrundens mest intense og dramatiske opgør indtil videre
Ishockey,Spørgsmål efter VM-kamp fik Frans Nielsen til at græde,Den danske ishockeyprofil Frans Nielsen stopper karrieren efter VM. Derfor er der store følelser på spil
Ishockey VM,Danmark tager vigtig sejr ved VM,"Det var ikke til at se, at Danmark skøjtede ind til lørdagens VM-kamp mod Frankrig med en ærgerlig fornemmelse i kroppen efter kampen mod Tyskland"
Ishockey VM,"Danmark under stort pres: - De kommer med alt, de har","Det spidser til i Danmarks VM-gruppe, hvor de danske spillere mærker presset før mødet med Frankrig"
Ishockey VM,- Det er jo helt tragikomisk det her,Storbritannien var ekstremt uheldige i den stort set umulige opgave mod Finland ved VM
Ishockey VM,Landstræner varsler ændringer,"Det danske powerplay har ikke fungeret i de seneste kampe, og det vil medføre ændringer forud for vigtigt opgør mod Frankrig"
Ishockey VM,"Stjerne forbløffer ekspert med ""bedste præstation indtil videre"" ved VM","Den tjekkiske NHL-spiller David Pastrnak leverede en stor præstation i opgøret mod Letland, som Tjekkiet vandt med 5-1"
Ishockey VM,Danske spillere forklarer nederlag,"Danmark led torsdag aften et smalt nederlag på 1-0 til Tyskland, som kan få betydning for det danske mål om en plads i kvartfinalerne"
Ishockey VM,Dansk nederlag i udsat VM-kamp,"Danmarks VM-kamp mod Tyskland blev spillet med stor forsinkelse, efter der opstod brand i hallen umiddelbart inden kampen"
Ishockey VM,Danske og tyske spillere evakueret kort før VM-gyser,"Brandalarmen gik i VM-arenaen i Helsinki, da Danmark og Tyskland skulle til at løbe på isen for at varme op"
Ishockey VM,Tysk stortalent imponerer dansk profil inden møde,Den 21-årige NHL-spiller Moritz Seider har trods sin unge alder udviklet sig til at være en af profilerne på det tyske landshold
Ishockey VM,- Vi skal vinde. Den er ikke meget længere,"Klar besked fra Danmarks klart største stjerne forud for et opgør mod Tyskland, hvor ingen af mandskaberne er villige til at påtage sig favoritrollen"
Ishockey VM,?Lille hilsen? fra Italien mærkes dagen derpå,"Når en VM-sejr er på spil, må man ofre sig. Det er netop, hvad Morten Poulsen gjorde imod Italien, hvilket kan ses, og mærkes, dagen derpå"
Ishockey VM,"- Jeg har været meget, meget heldig, siger dansk profil","Både landsholdslægen og Nicholas B. Jensen selv forventer, at det er muligt at blive klar til torsdagens kamp mod Tyskland"
Ishockey VM,Kæmpe sensation ved VM,Fortællingen om Østrig ved dette års VM i ishockey er ved at udvikle sig til en vild en af slagsen efter et sensationelt resultat mod Tjekkiet
Ishockey VM,Danskere har aldrig set noget lignende: - Det er ulækkert,"Nicholas B. Jensen blev trukket i isen, da Danmark mødte Italien ved VM. Situationen fik flere danskere op i det røde felt"
Ishockey VM,Misfornøjet Frans Nielsen efter VM-sejr,"Danmark vandt over Italien, men der er særligt én ting, der skal forbedres, mener en af profilerne"
Ishockey VM,Danmark måtte kæmpe hårdt for pligtsejr,Danmarks ishockeylandshold er tilbage på sejrskurs ved herrernes VM i Finland
Ishockey VM,Dansk profil har altid idolet med sig på isen,"En ganske særlig detalje ved den hjelm, den danske målmand Sebastian Dahm trækker over hovedet, betyder meget for ham og det idol, han hylder"
Ishockey VM,- Alle er spændte på at møde Danmarks superstjerne,"Der er en snert af benovelse i den italienske VM-lejr, inden Danmark venter i den tredje kamp ved slutrunden i Finland"
Ishockey VM,"- Det er en must-win for os, siger anfører om Italien-brag","Når de danske ishockeyherrer går på isen mod Italien, er det med en klar målsætning ? der skal høstes tre point til den danske pointkonto"
Ishockey VM,Uheldig VM-profil opereres allerede tirsdag,Oliver Lauridsen skal under kniven tirsdag - to dage efter han ødelagde sin skulder i kamp for Danmark på VM-is mod Schweiz
Ishockey VM,"Magiske målmænd ""står på hovedet"" i canadisk triumf","I kampen mellem Slovakiet og Canada var det to pragtpræstationer fra målmændene, der skøjtede afsted med opmærksomheden i canadisk sejr"
Ishockey VM,Dansker slipper for karantæne efter hård tackling,"Mathias Bau og Danmark kan ånde lettet op. Bau, der satte en hård tackling ind på en modstander, bliver ikke straffet og er med mod Italien"
Ishockey VM,"- Når han skriger, ved man, at det ikke er godt",Det danske landshold beskriver tabet af Oliver Lauridsen som et stort et af slagsen. Profilen er færdig ved VM efter en hård schweizisk tackling
Ishockey VM,Dansk profil er færdig ved VM,Der bliver ikke mere istid til Oliver Laudridsen ved dette års ishockey-VM. I stedet venter der en operation i skulderen
Ishockey VM,Denne tackling kan give dansker karantæne ved VM,"Følelserne kom for alvor i kog, da en hård dansk tackling satte gang i en kaskade af hårde dueller i kampen mellem Danmark og Schweiz"
Ishockey VM,Danmark ramt af dårlig nyhed efter ydmygelse,"Meget tyder på, at Oliver Lauridsen er færdig ved dette års VM. Det vurderer dansk landsholdslæge efter danskernes opgør mod Schweiz"
Ishockey VM,"- Det er ikke sådan, Danmark spiller","Danmark tabte 6-0 til Schweiz ved VM - det største, danske nederlag nogensinde til netop den nation"
Ishockey VM,Dansker frustreret under kamp: - De kører rundt med hovedet oppe i røven,"Danmark tabte stort til Schweiz ved VM, hvor især første periode var fyldt med infights og grimme tacklinger"
Ishockey VM,Danmark ydmyget ved VM,Danmark tabte med hele 6-0 til Schweiz ved verdensmesterskaberne i finske Helsinki
Ishockey VM,"Schweiz gør specielt én ting, når de møder Danmark, siger landstræner","Danmark har mødt Schweiz to gange det seneste år, og her har landstræner Heinz Ehlers lagt mærke til en tendens"
Ishockey VM,Danskers uheld har to gange givet point mod Schweiz,"To ud af syv gange har Danmark fået point mod Schweiz ved store turneringer ? og der er én ting, der går igen i de opgør"
Ishockey VM,Havde glemt sit seneste møde med modstanderne,"Efter 9-1-sejren mod Kasakhstan kunne Julian Jakobsen ikke erindre, at han tidligere har været på isen mod kasakherne, hvilket han faktisk har"
Ishockey,NHL-danskers hold går videre i slutspillet,Carolina Hurricanes er efter sejr over Bruins blandt de otte resterende hold i slutspillet om Stanley Cup
Ishockey VM,Lars Eller takker nej til VM,Der kommer ikke frisk forstærkning fra NHL til det danske landshold lyder det fra Lars Eller i en sms til TV 2 SPORT
Ishockey VM,"""Vanvittig"" historik udbygget i dansk storsejr","Den 14. maj er ved at udvikle sig til at blive en dato, der har fået en ganske særlig betydning for det danske ishockeylandshold"
Ishockey VM,Dansk stjerne med vild detalje - som taget ud af en fodboldkamp,Nikolaj Ehlers imponerede under Danmarks åbningskamp mod Kasakhstan. Specielt i én situation viste danskeren sine unikker evner på isen
Ishockey VM,"- Det er utroligt dejligt, siger dansk hattrick-helt",Joachim Blichfeld er en beskeden mand efter sin VM-debut med tre mål
Ishockey VM,Danmark udraderer modstander i voldsom VM-start,Ishockeyarenaen i Helsinki lignede mere en legeplads for Danmark i VM-åbningskampen mod Kasakhstan
Ishockey VM,X-faktor bliver afgørende for dansk drømmestart ved VM,To danske NHL-profilers tilstedeværelse får stor betydning for en god dansk start ved VM i ishockey. Det mener en rutineret landsholdsjubilar
Ishockey VM,Ehlers og Ehlers er uenige om målsætningssnak inden VM-premiere,"Det er ikke længere nedrykning, som det danske ishockeylandshold tænker på, når det tager hul på en stor turnering"
Ishockey VM,"Danmark skal slå til nu - for om lidt kan det blive ""farligt""","Danmark har en fornuftig chance for succes ved årets VM, men udsigten for landsholdet de kommende år ser diset ud"
Ishockey,Lars Ellers Capitals er færdige i NHL-slutspil,Florida Panthers sendte med mål i overtid Washington Capitals ud af slutspillet om Stanley Cup-trofæet
Ishockey VM,Finland åbner VM med stor favoritsejr,Værtsnationen Finland og verdensmesteren Canada vandt fredag deres åbningskampe ved VM i ishockey
Ishockey VM,Dansk landstræner vil rotere på målmandsposten ved VM,"Sebastian Dahm vogter målet i premieren mod Kasakhstan, mens Frederik Dichow får chancen mod Schweiz"
Ishockey VM,Succesdansker øjner VM-debut som 30-årig,Felix Scheel er i gang med sin hidtil bedste sæson og har overhalet velkendte landsholdsnavne på vejen mod VM
Ishockey,Skade tvinger dansk profil til karrierestop,Nichlas Hardt har på grund af en skade set sig nødsaget til at indstille karrieren som ishockeyspiller
Ishockey VM,Uheld skæmmer Danmarks første VM-træning,"Emil Kristensen måtte afbryde træningen i utide, men er tilsyneladende sluppet uden alvorlige skrammer"
Ishockey,Danske Lars Eller og Capitals lider nederlag i NHL-slutspil,"Danske Lars Eller og hans ishockeyhold, Washington Capitals, skal nu vinde to gange i træk for at gå videre"
Ishockey VM,Her er den danske VM-trup,"Der er nu blevet sat navn på de 25 spillere, der skal repræsentere Danmark ved herrernes ishockeyturnering ved det kommende VM i Finland"
Ishockey VM,VM-afbud fra danske NHL-talenter,Skader koster Jonas Røndbjerg og Mads Søgaard muligheden for at spille VM i Finland for de danske ishockeyherrer
Ishockey VM,Danmark vinder stort i sidste VM-test,De danske ishockeyherrer vandt med hele 8-0 ude over Storbritannien i en testkamp
Ishockey,Danske ishockeyherrer varmer op til VM med sejr,Danmark bankede lørdag ligeledes VM-aktuelle Storbritannien med 2-0 på udebane
Ishockey,Landsholdsprofil skifter klub,"Nicklas Jensen skifter til Rapperswil, efter at finske Jokerit har trukket sig ud af KHL"
Ishockey,Frans Nielsen vinder guld i karrierens sidste klubkamp,"Ishockeyveteranens klubkarriere fik en perfekt afslutning, da han sammen med Eisbären Berlin blev tysk mester"
Ishockey,Herning Blue Fox-kaptajn stopper karrieren,Efter 19 sæsoner og fem danske mesterskaber for Herning takker ishockeyspilleren Daniel Kofoed Nielsen af
Ishockey VM,Frans Nielsen slutter karrieren på landsholdet,Frans Nielsen tager VM med som det sidste i en lang og flot karriere og takker dermed endegyldigt af i den danske landsholdstrøje
Ishockey,Dansker sikrede sejren i NHL-slutspil,"Lars Eller kunne sætte pucken i et tomt net, da modstanderen fra Florida havde skubbet alle spillere frem"
Ishockey VM,Overraskelse i Danmarks trup inden sidste VM-test,Landstræner Heinz Ehlers har både skiftet ind og ud i truppen inden Danmarks sidste VM-træningskampe mod Storbritannien
Ishockey VM,Dansk NHL-stjerne takker nej til VM,Oliver Bjorkstrand prioriterer at kigge frem mod næste sæson og melder derfor fra til VM i Finland om 14 dage
Ishockey,Norge får revanche mod Danmark,"Danmark var foran 1-0, men måtte derefter se nordmændene lave tre mål og revanchere fredagens nederlag"
Ishockey,Dansker scorer for fjerde kamp i streg i NHL,"Oliver Bjorkstrand reducerede for Columbus Blue Jackets, da holdet tabte 3-5 i grundspillets sidste kamp"
Ishockey VM,Danmark slår Norge i VM-test,Det danske ishockeylandshold vandt 2-0 ude over Norge i fredagens VM-testkamp
Ishockey,Dansk stjerne modtager stor hæder i NHL,Frederik Andersen blev fredag - for anden gang i karrieren - tildelt en prestigefyldte målmandspris i NHL
Ishockey,Dansk profil scorer for tredje gang i træk,"Bjorkstrand scorer og laver assist, mens skadet Frederik Andersen tildeles trofæ sammen med målmandskollega"
Ishockey,Landsholdskæmpe indstiller karrieren øjeblikkeligt - scorer stort job,"For få dage siden meldte Morten Madsen ud, at han stoppede på landsholdet. Nu er meldingen så, at karrieren på isen er helt forbi"
Ishockey VM,Rusland frataget VM,"Det Internationale Ishockeyforbund (IIHF) har besluttet, at Rusland ikke kan være VM-vært næste år"
Ishockey VM,Ny landstræner på plads inden VM i Danmark,Danmarks ishockeyunion har endnu engang ansat en svensk landstræner for kvindelandsholdet
Ishockey VM,Store ændringer i Danmarks VM-forberedelser,Landstræner Heinz Ehlers har udtaget en række nye spillere til de kommende VM-testkampe mod Norge
Ishockey VM,Danmarks VM-hold får væsentlig forstærkning,For første gang i fem år skal NHL-stjernen Nikolaj Ehlers spille VM for Danmark
Ishockey,Stor danskerdag i NHL,"Både Oliver Bjorkstrand, Lars Eller og Nikolaj Ehlers kom på tavlen i søndagens kampe i ishockeyligaen NHL"
Ishockey,Aalborg Pirates vinder DM-guld,"Det endte med en storsejr for Aalborgs ishockeyherrer, som vandt den femte kamp i finaleserien over Rungsted"
Ishockey,Aalborg nærmer sig DM-guldet,Aalborg Pirates er én sejr fra det danske mesterskab efter en 4-2-sejr over Rungsted på udebane
Ishockey VM,Dansker scorede bizart mål: - Han får nok ikke ros for det,"Mathias From lavede i realiteten en fejl, da han på bizar vis bragte Danmark foran i kampen mod Sverige, mener ishockeyekspert"
Ishockey VM,Danmark rejser sig efter ydmygelse,Danmark spillede 2-2 med Sverige efter 65 minutters spil og tabte herefter testkampen efter straffeslag
Ishockey,Landsholdskæmpe stopper,Kulturbæreren Morten Madsen vil prioritere mere tid sammen med familien og samtidig give plads til et generationsskifte på landsholdet
Ishockey VM,Danmark i store problemer mod Sverige,Danmark var med i den første del af kampen - men endte alligevel med at tabe stort i den første af to VM-testkampe mod Sverige
Ishockey,Ydmyget 8-1 i finalekamp,Aalborg Pirates er foran 2-1 i kampe i jagten på mesterskabet efter en sejr på 8-1 over Rungsted
Ishockey,NHL-dansker ude i mindst en uge,"Den danske ishockeymålmand Frederik Andersen er ukampdygtig i mindst en uge i NHL, oplyser træneren"
Ishockey,Rungsted udligner i finaleserie,"Hampus Gustafsson lavede to mål på 37 sekunder, da Rungsted udlignede til 1-1 i kampe mod Aalborg Pirates"
Ishockey,Odense vinder bronzeduel og slutter ti års medaljetørke,Med endnu en sejr over Esbjerg Energy kan Odense Bulldogs kalde sig bronzevindere i Metal Ligaen
Ishockey,Aalborg vinder hæsblæsende drama,"Aalborg og Rungsted leverede stor underholdning i den første DM-finale, som nordjyderne vandt 4-3"
Ishockey,Danmark taber knebent til OL-guldvinder,Danmark formåede ikke at score i torsdagens testkamp
Ishockey VM,Dansk stjerne dropper VM,Mikkel Bødker melder afbud til maj måneds VM i Finland for i stedet at prioritere samvær med sin familie
Ishockey VM,Dansk profil misser VM,Patrick Russell har været under kniven og misser af den grund den kommende VM-turnering i Finland
Ishockey,Danmark sekunder fra stor overraskelse,"Det finske ishockeylandshold, der i februar vandt OL-guld, slog Danmark med 4-3 efter straffeslag"
Ishockey,Rungsted klar til DM-finalen efter nyt overtidsdrama,Rungsted Seier Capitals har sikret sig en plads i DM-finalen efter en målrig affære
